"LON" "LAT"
NA NA
4.70243 52.995
4.69943 53.0052
4.71913 53.0173
4.72195 53.019
4.73315 53.0293
4.74149 53.0414
4.75549 53.0551
4.76667 53.0671
4.77219 53.0774
4.78064 53.0825
4.79184 53.0928
4.80026 53.0997
4.8142 53.1168
4.81686 53.1288
4.83099 53.134
4.83953 53.1323
4.85379 53.129
4.86522 53.1239
4.87382 53.1189
4.87677 53.112
4.87689 53.1035
4.88851 53.0865
4.88869 53.0746
4.88882 53.0661
4.88048 53.0541
4.86357 53.0454
4.86076 53.0437
4.84666 53.0368
4.85521 53.0351
4.87222 53.0369
4.88637 53.0404
4.88655 53.0285
4.86411 53.0096
4.85014 52.9941
4.83891 52.9855
4.82768 52.9769
4.81363 52.9665
4.79388 52.9579
4.77126 52.9509
4.7629 52.9406
4.74012 52.9439
4.71461 52.9403
4.69752 52.9436
4.69463 52.9471
NA NA
4.86195 53.1529
4.85614 53.1613
4.8589 53.1665
4.87 53.1836
4.89249 53.199
4.90656 53.2076
4.92069 53.2128
4.93763 53.2197
4.94891 53.2248
4.96308 53.2266
4.98002 53.2335
4.99696 53.2404
5.01392 53.2456
5.02528 53.2456
5.017 53.2303
4.99732 53.2166
4.969 53.2113
4.95784 53.1976
4.9581 53.1806
4.92998 53.1618
4.91591 53.1532
4.88474 53.1479
4.87052 53.1495
4.86195 53.1529
NA NA
5.121 53.3022
5.12356 53.3209
5.13479 53.3294
5.15173 53.3363
5.16585 53.3415
5.18852 53.345
5.21117 53.3502
5.23094 53.3571
5.265 53.359
5.28765 53.3642
5.31889 53.3643
5.34435 53.3713
5.36699 53.3765
5.37833 53.3782
5.38958 53.3851
5.41512 53.3869
5.45194 53.3939
5.46893 53.3974
5.48592 53.4008
5.49163 53.3992
5.50588 53.3959
5.52013 53.3925
5.53717 53.3926
5.53733 53.3825
5.53175 53.3757
5.52336 53.3672
5.50913 53.3688
5.49491 53.3704
5.48646 53.3652
5.47247 53.3516
5.45553 53.3447
5.43844 53.348
5.41858 53.3462
5.37319 53.3426
5.3563 53.3323
5.33657 53.3221
5.30833 53.3117
5.28284 53.3065
5.22893 53.3028
5.21184 53.3061
5.19761 53.3077
5.19183 53.3145
5.17466 53.3229
5.16345 53.3126
5.14091 53.3006
5.12671 53.3005
5.121 53.3022
NA NA
5.59981 53.3828
5.60529 53.3964
5.61652 53.4049
5.62212 53.41
5.63909 53.4152
5.6561 53.417
5.66751 53.4137
5.68177 53.4104
5.71874 53.4072
5.73583 53.4039
5.76142 53.4023
5.78123 53.4075
5.79816 53.4144
5.82657 53.4145
5.84929 53.4146
5.86633 53.4147
5.88629 53.4098
5.90901 53.4099
5.89205 53.4047
5.87787 53.403
5.85236 53.3994
5.82974 53.3925
5.82122 53.3925
5.79574 53.3873
5.7787 53.3872
5.76168 53.3854
5.73323 53.3886
5.71071 53.3749
5.68786 53.3833
5.67655 53.3798
5.64533 53.378
5.62264 53.3762
5.59984 53.3811
5.59981 53.3828
NA NA
6.11051 53.4211
6.1103 53.4347
6.11588 53.4415
6.13848 53.4501
6.15828 53.4552
6.1952 53.4554
6.21792 53.4556
6.24065 53.4557
6.26337 53.4558
6.27762 53.4525
6.27772 53.4457
6.2636 53.4406
6.23251 53.4303
6.22404 53.4268
6.20992 53.4217
6.19861 53.4182
6.17878 53.4147
6.16463 53.4113
6.12484 53.4128
6.11343 53.4161
6.11049 53.4228
6.11051 53.4211
NA NA
6.51548 53.5011
6.52384 53.5113
6.54659 53.5097
6.55803 53.5047
6.5666 53.5014
6.55529 53.498
6.53559 53.486
6.52704 53.4877
6.51845 53.4927
6.51548 53.5011
NA NA
6.63714 53.5322
6.63699 53.5423
6.6397 53.5508
6.64809 53.5592
6.66782 53.5695
6.67913 53.5729
6.69893 53.5781
6.71592 53.5815
6.74153 53.5783
6.75865 53.5733
6.76167 53.5615
6.7419 53.5547
6.7278 53.5479
6.72514 53.536
6.72808 53.5293
6.71109 53.5258
6.6884 53.524
6.67133 53.5256
6.64863 53.5238
6.63717 53.5305
6.63714 53.5322
NA NA
-1.56331 46.242
-1.55814 46.2429
-1.55039 46.2429
-1.54005 46.2447
-1.5323 46.2492
-1.52583 46.2527
-1.51937 46.2563
-1.51291 46.2563
-1.50387 46.2563
-1.49612 46.2554
-1.49096 46.2509
-1.48709 46.2482
-1.48194 46.2402
-1.48066 46.2366
-1.48066 46.2339
-1.48067 46.2303
-1.48455 46.2286
-1.48713 46.2295
-1.491 46.2295
-1.49617 46.2304
-1.49875 46.2322
-1.50262 46.2322
-1.50262 46.2304
-1.50134 46.2277
-1.50651 46.2268
-1.50909 46.2277
-1.51296 46.2295
-1.51684 46.2286
-1.51942 46.2259
-1.51685 46.2223
-1.51427 46.2188
-1.51298 46.2152
-1.51299 46.2134
-1.50782 46.2152
-1.50136 46.2152
-1.49878 46.2134
-1.50008 46.2098
-1.50138 46.2071
-1.49621 46.2053
-1.49105 46.2044
-1.48717 46.2044
-1.48588 46.2071
-1.48458 46.2098
-1.4807 46.2107
-1.47682 46.2142
-1.47294 46.216
-1.46777 46.2187
-1.46518 46.2232
-1.4626 46.2241
-1.46647 46.2268
-1.46001 46.2276
-1.4458 46.2285
-1.43288 46.2285
-1.41867 46.2285
-1.41868 46.2258
-1.42127 46.2231
-1.42256 46.2196
-1.42385 46.2214
-1.43031 46.2196
-1.43936 46.2178
-1.44711 46.2178
-1.45357 46.2142
-1.45745 46.2116
-1.45229 46.2107
-1.44583 46.2107
-1.44325 46.2089
-1.43679 46.2097
-1.43034 46.2053
-1.4213 46.2026
-1.41484 46.2044
-1.39806 46.2026
-1.3916 46.2035
-1.38384 46.2043
-1.37868 46.2034
-1.3761 46.199
-1.36964 46.1999
-1.36189 46.2016
-1.35414 46.2034
-1.34639 46.2007
-1.33994 46.1972
-1.33349 46.1936
-1.32833 46.1918
-1.32705 46.1873
-1.32059 46.1873
-1.31413 46.1882
-1.31154 46.1918
-1.30767 46.19
-1.30121 46.1891
-1.29733 46.19
-1.29476 46.1873
-1.29476 46.1837
-1.29089 46.1828
-1.28961 46.1783
-1.28961 46.1747
-1.28833 46.1712
-1.28446 46.1676
-1.28446 46.1649
-1.28059 46.1622
-1.27672 46.1595
-1.27285 46.1595
-1.26897 46.1604
-1.2638 46.1613
-1.26769 46.1577
-1.27027 46.1568
-1.27544 46.1533
-1.28062 46.1479
-1.2845 46.1452
-1.28967 46.1443
-1.29741 46.1461
-1.31162 46.1453
-1.31937 46.1462
-1.32712 46.148
-1.33744 46.1525
-1.34519 46.1551
-1.35423 46.156
-1.36455 46.1605
-1.36971 46.165
-1.37745 46.1686
-1.38519 46.174
-1.39423 46.1758
-1.40455 46.1802
-1.41488 46.1856
-1.4252 46.1883
-1.43553 46.191
-1.44199 46.1937
-1.4536 46.1973
-1.46135 46.1991
-1.47039 46.2018
-1.48201 46.2018
-1.48976 46.2009
-1.49752 46.1964
-1.50915 46.1955
-1.52077 46.1964
-1.52851 46.1982
-1.53497 46.2018
-1.5427 46.209
-1.54657 46.2152
-1.55172 46.2215
-1.55559 46.2268
-1.56074 46.2313
-1.56332 46.2367
-1.56202 46.2402
-1.56331 46.242
NA NA
-1.40996 46.0477
-1.40609 46.0477
-1.39963 46.0468
-1.39318 46.045
-1.38285 46.0414
-1.37768 46.0405
-1.37381 46.0378
-1.37124 46.0325
-1.36737 46.028
-1.36221 46.0253
-1.35835 46.0199
-1.35577 46.0181
-1.3506 46.0163
-1.34157 46.0145
-1.33511 46.0136
-1.33253 46.01
-1.33125 46.0055
-1.32609 46.001
-1.31706 45.9965
-1.3106 45.9947
-1.30028 45.992
-1.29382 45.9902
-1.28736 45.9902
-1.27832 45.9929
-1.27315 45.9911
-1.26024 45.9911
-1.25378 45.9911
-1.24992 45.9848
-1.24605 45.9812
-1.24606 45.9767
-1.24348 45.9731
-1.2409 45.9704
-1.2422 45.9659
-1.24608 45.9641
-1.24738 45.9606
-1.24481 45.9534
-1.23965 45.9498
-1.23836 45.948
-1.23191 45.9435
-1.2345 45.9417
-1.23451 45.9345
-1.23581 45.93
-1.23711 45.9237
-1.23325 45.9192
-1.22809 45.9147
-1.22164 45.9075
-1.21519 45.903
-1.20874 45.8994
-1.20358 45.8976
-1.20488 45.894
-1.20101 45.8904
-1.19197 45.8868
-1.19198 45.8814
-1.19199 45.876
-1.192 45.8706
-1.1933 45.8652
-1.19589 45.8643
-1.19848 45.8599
-1.20107 45.8545
-1.20108 45.8491
-1.19851 45.8437
-1.19852 45.8392
-1.19853 45.8338
-1.19595 45.8311
-1.20112 45.8275
-1.205 45.8248
-1.20888 45.8212
-1.21277 45.8167
-1.21664 45.814
-1.22182 45.8113
-1.22699 45.8095
-1.2257 45.805
-1.22829 45.8005
-1.23475 45.8023
-1.23991 45.8041
-1.24507 45.8095
-1.24635 45.8158
-1.24634 45.823
-1.24503 45.8311
-1.2463 45.8419
-1.24887 45.85
-1.25015 45.8572
-1.25531 45.8617
-1.26046 45.8707
-1.26432 45.8761
-1.27206 45.8824
-1.27851 45.8851
-1.28754 45.8914
-1.29657 45.8986
-1.30818 45.9058
-1.31464 45.9076
-1.32625 45.9121
-1.334 45.9157
-1.34432 45.9202
-1.35852 45.9274
-1.36368 45.931
-1.3727 45.9382
-1.37914 45.9481
-1.38429 45.9571
-1.38687 45.9607
-1.38944 45.9688
-1.39459 45.9759
-1.39328 45.9858
-1.3894 45.993
-1.39068 45.9993
-1.39583 46.0073
-1.39969 46.0145
-1.40484 46.0235
-1.40741 46.0307
-1.40868 46.0396
-1.40867 46.045
-1.40737 46.0495
-1.40996 46.0477
NA NA
-1.39186 46.0585
-1.39056 46.062
-1.39185 46.0656
-1.39313 46.0692
-1.397 46.0719
-1.40088 46.0719
-1.40346 46.071
-1.40346 46.0692
-1.40218 46.0665
-1.40089 46.0639
-1.39831 46.062
-1.39573 46.0603
-1.39444 46.0585
-1.39315 46.0576
-1.39186 46.0585
NA NA
-1.18088 45.5912
-1.17572 45.5893
-1.17185 45.5875
-1.16668 45.5857
-1.16411 45.583
-1.16411 45.5794
-1.16799 45.5767
-1.17316 45.5767
-1.17703 45.5785
-1.17831 45.583
-1.18089 45.5866
-1.18218 45.5893
-1.17959 45.5912
-1.18088 45.5912
NA NA
-1.18635 44.6984
-1.18506 44.7003
-1.1786 44.7021
-1.17472 44.7012
-1.16826 44.7012
-1.1631 44.7012
-1.16052 44.6984
-1.16053 44.6947
-1.16311 44.692
-1.16441 44.6892
-1.16829 44.6892
-1.17087 44.6902
-1.17474 44.6911
-1.17991 44.6911
-1.18248 44.6948
-1.18506 44.6984
-1.18635 44.6984
NA NA
-1.15557 46.0188
-1.15815 46.0224
-1.16331 46.0242
-1.16718 46.026
-1.17493 46.026
-1.18139 46.0269
-1.18526 46.026
-1.18527 46.0242
-1.18269 46.0224
-1.17882 46.0197
-1.17236 46.0197
-1.16719 46.0197
-1.15944 46.0179
-1.15686 46.0197
-1.15557 46.0188
NA NA
-5.07659 48.4794
-5.07401 48.4777
-5.07144 48.4751
-5.07016 48.4708
-5.06887 48.4666
-5.06501 48.464
-5.05858 48.4606
-5.05343 48.4623
-5.04827 48.4623
-5.04313 48.4597
-5.04828 48.4572
-5.05343 48.4572
-5.05859 48.4538
-5.06245 48.4503
-5.06632 48.4469
-5.07147 48.4478
-5.0792 48.4461
-5.08564 48.4461
-5.09208 48.441
-5.09595 48.4358
-5.10497 48.4341
-5.11141 48.4324
-5.11785 48.4324
-5.11527 48.4376
-5.10754 48.441
-5.09852 48.4444
-5.09723 48.4478
-5.10109 48.4512
-5.10624 48.4512
-5.11912 48.4504
-5.12813 48.4478
-5.13586 48.447
-5.14359 48.4478
-5.14487 48.4495
-5.13972 48.4564
-5.13327 48.4598
-5.12555 48.4606
-5.11782 48.4615
-5.11137 48.4674
-5.10364 48.4709
-5.09592 48.4691
-5.0869 48.47
-5.08303 48.476
-5.07659 48.4794
NA NA
-4.96206 48.399
-4.96077 48.3965
-4.96078 48.3939
-4.95949 48.3922
-4.96207 48.3896
-4.96722 48.3896
-4.9685 48.393
-4.96979 48.3947
-4.9685 48.3982
-4.96464 48.3982
-4.96206 48.399
NA NA
-4.91315 48.3716
-4.90929 48.3716
-4.90542 48.3725
-4.90156 48.3733
-4.90027 48.3708
-4.90285 48.3699
-4.90672 48.369
-4.91187 48.369
-4.91444 48.3699
-4.91444 48.3708
-4.91315 48.3716
NA NA
-4.85136 48.3519
-4.85394 48.3502
-4.85651 48.3493
-4.86038 48.3459
-4.86296 48.3434
-4.86296 48.3399
-4.86683 48.3391
-4.86811 48.3408
-4.86553 48.3434
-4.86167 48.3459
-4.85909 48.3476
-4.85522 48.3502
-4.85393 48.3511
-4.85136 48.3519
NA NA
-4.89548 48.0377
-4.89162 48.0377
-4.88904 48.0369
-4.88776 48.0352
-4.89291 48.0334
-4.89806 48.0334
-4.89935 48.0352
-4.89677 48.0369
-4.89548 48.0377
NA NA
-4.87874 48.0377
-4.8723 48.0386
-4.86844 48.0395
-4.86457 48.0395
-4.86071 48.0377
-4.85556 48.036
-4.85299 48.0352
-4.85041 48.0334
-4.85042 48.03
-4.85557 48.0291
-4.85943 48.0334
-4.86201 48.0326
-4.86844 48.0334
-4.87102 48.0343
-4.87488 48.0343
-4.87874 48.0352
-4.87874 48.0377
NA NA
-4.35231 47.7716
-4.35102 47.7742
-4.34587 47.7751
-4.342 47.7751
-4.33686 47.7725
-4.33686 47.7707
-4.34072 47.7699
-4.34587 47.769
-4.34974 47.7707
-4.35231 47.7716
NA NA
-4.18223 47.8519
-4.18223 47.8537
-4.18223 47.8571
-4.18351 47.8589
-4.18351 47.8632
-4.18479 47.8658
-4.18995 47.8649
-4.18995 47.8606
-4.18866 47.8589
-4.18867 47.8554
-4.18738 47.8528
-4.1861 47.8511
-4.18223 47.8511
-4.18223 47.8519
NA NA
-3.50764 47.6481
-3.50377 47.6499
-3.49862 47.6499
-3.49347 47.649
-3.48832 47.6481
-3.48188 47.6464
-3.47673 47.6455
-3.46901 47.6447
-3.46386 47.6429
-3.45999 47.642
-3.45356 47.6412
-3.4484 47.6412
-3.44325 47.6429
-3.4381 47.642
-3.43166 47.6403
-3.4278 47.6377
-3.42652 47.6351
-3.42395 47.6325
-3.42395 47.6307
-3.42266 47.6273
-3.42267 47.6229
-3.42525 47.6169
-3.43169 47.6186
-3.43555 47.6212
-3.43683 47.6238
-3.44327 47.6247
-3.44713 47.6247
-3.44842 47.6221
-3.451 47.6212
-3.45744 47.6203
-3.46259 47.6186
-3.46774 47.6212
-3.47032 47.6238
-3.47418 47.6247
-3.48062 47.6238
-3.48448 47.623
-3.48963 47.6221
-3.49092 47.6264
-3.49092 47.6282
-3.49478 47.6308
-3.49735 47.6342
-3.5025 47.6377
-3.50636 47.6403
-3.51022 47.6429
-3.5115 47.6481
-3.50892 47.649
-3.50635 47.649
-3.50764 47.6481
NA NA
-3.36208 47.6819
-3.3595 47.6862
-3.36078 47.688
-3.36078 47.6931
-3.3582 47.694
-3.35433 47.6975
-3.35563 47.6923
-3.35434 47.6906
-3.35306 47.6888
-3.35306 47.6862
-3.3595 47.6836
-3.36208 47.6819
NA NA
-3.14183 47.7069
-3.14055 47.7026
-3.14055 47.7
-3.14571 47.7
-3.14699 47.7017
-3.14699 47.7043
-3.1457 47.7061
-3.14441 47.7069
-3.14183 47.7069
NA NA
-2.86253 47.5636
-2.86124 47.5662
-2.86253 47.5679
-2.86123 47.574
-2.85994 47.5784
-2.85994 47.5818
-2.85865 47.5853
-2.85735 47.5923
-2.85477 47.5957
-2.85219 47.5992
-2.84961 47.601
-2.84446 47.6027
-2.84188 47.6062
-2.84317 47.6027
-2.84318 47.5992
-2.84318 47.5949
-2.83932 47.5931
-2.83288 47.5922
-2.82902 47.5914
-2.83288 47.5905
-2.83804 47.5896
-2.84448 47.5888
-2.84705 47.5897
-2.85221 47.5853
-2.8535 47.5818
-2.85479 47.5775
-2.85479 47.5749
-2.85608 47.5723
-2.85351 47.5688
-2.85738 47.5671
-2.85867 47.5653
-2.86124 47.5627
-2.86253 47.5636
NA NA
-2.81486 47.5801
-2.81229 47.5827
-2.81486 47.5836
-2.81228 47.5853
-2.80584 47.587
-2.80842 47.5879
-2.81099 47.5888
-2.81099 47.594
-2.81356 47.5948
-2.81613 47.5975
-2.81227 47.5992
-2.80841 47.5974
-2.80583 47.5983
-2.80326 47.5974
-2.80068 47.6001
-2.7981 47.6044
-2.79552 47.6027
-2.79166 47.6009
-2.78909 47.5992
-2.78909 47.5974
-2.78781 47.5948
-2.78394 47.5948
-2.77879 47.5957
-2.77751 47.5922
-2.78137 47.5914
-2.78008 47.5896
-2.78781 47.5896
-2.79296 47.5922
-2.79683 47.5888
-2.80198 47.587
-2.80456 47.5844
-2.80842 47.581
-2.81229 47.5801
-2.81486 47.5801
NA NA
-2.99277 47.4044
-2.9902 47.4035
-2.98633 47.4044
-2.98247 47.4035
-2.98118 47.4009
-2.97861 47.3983
-2.97604 47.3965
-2.97089 47.3939
-2.96445 47.3939
-2.96059 47.3948
-2.95801 47.3931
-2.95544 47.3922
-2.949 47.3922
-2.95158 47.3896
-2.95544 47.3878
-2.95545 47.3835
-2.95416 47.3791
-2.95159 47.3747
-2.95545 47.3765
-2.95932 47.3765
-2.95931 47.3791
-2.96317 47.3817
-2.96832 47.3843
-2.97476 47.3852
-2.97734 47.3861
-2.97991 47.3887
-2.98506 47.3922
-2.9902 47.3948
-2.99407 47.3931
-2.99535 47.3966
-2.99535 47.3992
-2.99406 47.4035
-2.99277 47.4044
NA NA
-2.89238 47.3442
-2.88981 47.3433
-2.88466 47.3442
-2.88079 47.3459
-2.87822 47.3468
-2.87306 47.3477
-2.87049 47.345
-2.87049 47.3416
-2.87565 47.3381
-2.88209 47.3354
-2.88724 47.3346
-2.89111 47.3346
-2.89497 47.3363
-2.89625 47.3381
-2.89239 47.3389
-2.89239 47.3416
-2.89367 47.3442
-2.89238 47.3442
NA NA
-3.24649 47.3853
-3.2452 47.3836
-3.24263 47.3827
-3.23877 47.3784
-3.23491 47.3775
-3.22847 47.3766
-3.22332 47.3766
-3.22332 47.374
-3.22461 47.3714
-3.22462 47.3679
-3.22204 47.3644
-3.22076 47.3618
-3.22075 47.3653
-3.22075 47.3679
-3.21689 47.3696
-3.21689 47.3714
-3.21302 47.3705
-3.20916 47.3714
-3.20529 47.3723
-3.20272 47.3696
-3.19886 47.3661
-3.19371 47.3635
-3.18727 47.3626
-3.17826 47.3618
-3.17182 47.3609
-3.16667 47.3618
-3.16152 47.3626
-3.15637 47.3618
-3.15637 47.3574
-3.1538 47.353
-3.15638 47.3495
-3.14866 47.3434
-3.14995 47.3399
-3.14996 47.3356
-3.1461 47.3321
-3.13966 47.3295
-3.1358 47.3286
-3.12936 47.326
-3.1255 47.326
-3.12421 47.3233
-3.1152 47.3225
-3.11392 47.319
-3.10104 47.3163
-3.08688 47.3155
-3.07915 47.3146
-3.07014 47.3137
-3.06628 47.3102
-3.06499 47.305
-3.06757 47.3041
-3.07015 47.2998
-3.07273 47.2962
-3.0766 47.2936
-3.07918 47.2893
-3.08176 47.284
-3.08949 47.2823
-3.09464 47.2788
-3.0985 47.2797
-3.11138 47.2858
-3.1191 47.2867
-3.12554 47.2884
-3.13455 47.2876
-3.13971 47.2849
-3.14228 47.2902
-3.14356 47.2919
-3.14872 47.2919
-3.15773 47.2937
-3.1603 47.2954
-3.16803 47.2989
-3.17189 47.3007
-3.17833 47.3007
-3.18219 47.2998
-3.18735 47.2963
-3.19379 47.2937
-3.2028 47.2955
-3.20795 47.2963
-3.21825 47.2955
-3.2234 47.2972
-3.22597 47.3007
-3.23241 47.3016
-3.23885 47.3042
-3.24142 47.3068
-3.24013 47.3094
-3.24271 47.3103
-3.24657 47.3138
-3.24141 47.3182
-3.23754 47.3225
-3.23368 47.3243
-3.23625 47.326
-3.23367 47.3312
-3.23882 47.3304
-3.24397 47.3304
-3.24783 47.3365
-3.25169 47.34
-3.25812 47.3444
-3.25941 47.3505
-3.26069 47.3522
-3.26326 47.3575
-3.2594 47.3583
-3.26197 47.3592
-3.26068 47.3636
-3.26196 47.3688
-3.26324 47.3749
-3.25681 47.3731
-3.25552 47.3705
-3.25037 47.3688
-3.2465 47.3731
-3.25036 47.3749
-3.25036 47.3784
-3.24778 47.3836
-3.24649 47.3853
NA NA
-2.30805 47.0262
-2.30419 47.0253
-2.29904 47.0279
-2.29388 47.0288
-2.28487 47.0288
-2.27585 47.0297
-2.26942 47.0288
-2.25911 47.0288
-2.25139 47.0262
-2.24495 47.0244
-2.23852 47.0191
-2.23466 47.0165
-2.2308 47.0147
-2.22693 47.0147
-2.22308 47.0095
-2.22437 47.0042
-2.22309 46.9998
-2.22052 46.9945
-2.22181 46.9901
-2.22696 46.9893
-2.23211 46.9884
-2.23469 46.9858
-2.23341 46.9814
-2.2347 46.9787
-2.23213 46.9743
-2.22054 46.9708
-2.20895 46.9682
-2.19737 46.9638
-2.18835 46.9629
-2.18321 46.9585
-2.17291 46.955
-2.1639 46.9523
-2.15489 46.9453
-2.15232 46.9418
-2.15103 46.9374
-2.15104 46.9348
-2.15233 46.933
-2.15233 46.9268
-2.14847 46.9277
-2.15105 46.9233
-2.15234 46.9198
-2.15234 46.9171
-2.15235 46.9119
-2.15235 46.9075
-2.15107 46.9022
-2.14979 46.8978
-2.1485 46.896
-2.1588 46.9004
-2.16137 46.904
-2.16652 46.9101
-2.16909 46.9163
-2.17037 46.9224
-2.17422 46.9304
-2.17808 46.9383
-2.1858 46.9444
-2.19223 46.9514
-2.19995 46.955
-2.21154 46.9611
-2.21926 46.9655
-2.22698 46.9682
-2.23342 46.9673
-2.24373 46.9655
-2.24759 46.9629
-2.25404 46.9594
-2.26047 46.9594
-2.27077 46.9629
-2.27592 46.9691
-2.27978 46.9743
-2.28492 46.9788
-2.29265 46.9831
-2.29908 46.9867
-2.30294 46.9902
-2.30422 46.9972
-2.29907 47.0007
-2.29777 47.0042
-2.29262 47.0078
-2.29262 47.0113
-2.29519 47.0165
-2.30033 47.0218
-2.30419 47.0236
-2.30676 47.0315
-2.30805 47.0262
NA NA
-2.39336 46.7331
-2.39207 46.7349
-2.38691 46.7375
-2.38434 46.7357
-2.38177 46.7349
-2.37661 46.7366
-2.37275 46.7348
-2.3676 46.734
-2.36116 46.7322
-2.35601 46.7304
-2.35215 46.7269
-2.34701 46.7225
-2.34186 46.7207
-2.33542 46.7207
-2.33156 46.7207
-2.32512 46.7189
-2.31868 46.7154
-2.31482 46.7128
-2.30839 46.7092
-2.30581 46.7066
-2.30066 46.7048
-2.2968 46.7013
-2.29423 46.7004
-2.29424 46.6951
-2.29681 46.6942
-2.30067 46.6951
-2.3084 46.696
-2.31484 46.6951
-2.31742 46.6942
-2.32386 46.6933
-2.32901 46.6942
-2.33159 46.6898
-2.33288 46.688
-2.33545 46.6907
-2.34189 46.6916
-2.34575 46.6942
-2.3509 46.6951
-2.35863 46.696
-2.36506 46.6978
-2.37407 46.7022
-2.37665 46.7013
-2.38309 46.7004
-2.38309 46.704
-2.38566 46.7066
-2.39209 46.7093
-2.39982 46.7137
-2.4011 46.7163
-2.40238 46.7207
-2.40367 46.7243
-2.3998 46.726
-2.39594 46.7287
-2.39593 46.7331
-2.39336 46.7331
NA NA
14.01185 55.71935
13.94504 55.70642
13.8667 55.71062
13.83071 55.71779
13.79462 55.72156
13.72824 55.72224
13.6736 55.71259
13.61842 55.68594
13.56884 55.6456
13.51936 55.60862
13.38123 55.63048
13.34513 55.63426
13.26076 55.63852
13.11616 55.64682
13.06174 55.64397
12.98878 55.62767
12.91089 55.64551
12.87556 55.67311
12.89431 55.69334
12.94357 55.72344
12.92711 55.77457
12.89901 55.83931
12.9249 55.89324
12.96154 55.9064
12.969 55.95029
12.95867 56.00443
12.93727 56.08893
12.9128 56.07907
12.88427 56.12986
12.89776 56.17343
12.86879 56.21066
12.85156 56.23768
12.82303 56.28826
12.78847 56.33883
12.75313 56.36594
12.72373 56.38963
12.68324 56.44345
12.64889 56.50048
12.60236 56.55421
12.54366 56.60466
12.49713 56.65825
12.46882 56.71489
12.52313 56.71435
12.59499 56.69707
12.67289 56.67972
12.73839 56.65253
12.78667 56.65205
12.8051 56.66182
12.7938 56.68514
12.777 56.72507
12.76021 56.76497
12.74902 56.79153
12.71983 56.82156
12.64873 56.86189
12.70391 56.88773
12.77029 56.88707
12.83118 56.90295
12.89766 56.90559
12.91664 56.93176
12.91795 56.97125
12.91937 57.01398
12.9209 57.05995
12.89819 57.10282
12.86911 57.13587
12.81535 57.15278
12.77881 57.14331
12.73021 57.13396
12.70673 57.15384
12.68928 57.17365
12.65999 57.20011
12.65439 57.21324
12.63705 57.23628
12.62575 57.25925
12.61477 57.29199
12.56792 57.33483
12.48442 57.36495
12.44854 57.37507
12.38831 57.37891
12.33542 57.4217
12.3363 57.44769
12.33706 57.47041
12.32707 57.53213
12.2981 57.56804
12.23787 57.57186
12.21439 57.5915
12.20319 57.61748
12.19189 57.64021
12.18727 57.68223
12.18782 57.69836
12.18255 57.72098
12.17136 57.74687
12.147 57.74067
12.10487 57.74429
12.07503 57.75425
12.09488 57.80555
12.10168 57.82798
12.1324 57.84376
12.12735 57.87271
12.12164 57.88239
12.08642 57.9116
12.08784 57.95325
12.08333 57.9981
12.05393 58.02077
12.0412 58.00171
11.99711 57.94772
11.94214 57.92902
11.9011 57.96465
11.8966 58.00949
11.90438 58.06055
11.91151 58.0924
11.91864 58.12422
11.90821 58.1721
11.84819 58.18222
11.7884 58.1987
11.79509 58.21772
11.83129 58.21737
11.85783 58.28699
11.80967 58.29062
11.68865 58.28226
11.59869 58.29898
11.62348 58.31777
11.73286 58.33891
11.78267 58.38277
11.68601 58.38052
11.64442 58.3999
11.64014 58.45051
11.68885 58.46268
11.62433 58.51692
11.68017 58.5605
11.69991 58.60751
11.66491 58.64241
11.62783 58.61762
11.58515 58.60545
11.54873 58.5995
11.48795 58.5875
11.47686 58.61591
11.5146 58.65953
11.58821 58.69335
11.63067 58.69923
11.62002 58.74007
11.55277 58.71564
11.45513 58.6852
11.45633 58.71968
11.41497 58.74513
11.42231 58.78262
11.42922 58.80758
11.44831 58.83552
11.47957 58.86646
11.51018 58.87865
11.54111 58.90019
11.51687 58.8973
11.46838 58.89152
11.45071 58.90416
11.47122 58.97248
11.40298 58.92019
11.37303 58.9267
11.36227 58.96416
11.3943 59.01673
11.32792 59.01735
11.23072 58.99961
11.20186 59.03716
11.2284 59.10517
11.27195 59.14194
11.24825 59.15454
11.20656 59.1704
11.17737 59.1985
11.0031 59.2036
10.9902 59.2036
10.9846 59.2238
10.948 59.2253
10.9536 59.208
10.962 59.1893
10.962 59.1648
10.9338 59.1489
10.9254 59.1734
10.9198 59.1936
10.8777 59.1965
10.8467 59.1806
10.8327 59.1965
10.813 59.2138
10.8046 59.2339
10.7652 59.2368
10.7484 59.2627
10.754 59.2871
10.7653 59.3101
10.7878 59.3259
10.7682 59.3474
10.7485 59.3675
10.726 59.3546
10.7175 59.336
10.6978 59.3216
10.6922 59.3389
10.6866 59.3604
10.6782 59.3819
10.6642 59.4019
10.6699 59.4291
10.6783 59.4534
10.6896 59.4805
10.6981 59.5062
10.7038 59.5305
10.6813 59.5533
10.6645 59.5775
10.6589 59.6074
10.6589 59.6245
10.6393 59.6643
10.6252 59.6842
10.6112 59.7026
10.6056 59.7211
10.5916 59.7395
10.5888 59.7608
10.6029 59.7919
10.6311 59.8174
10.6508 59.8414
10.6733 59.8583
10.6958 59.8343
10.7014 59.8046
10.7126 59.7692
10.7238 59.7423
10.7351 59.772
10.7323 59.806
10.7548 59.8216
10.7801 59.8343
10.7774 59.8526
10.7746 59.8766
10.7634 59.9006
10.7296 59.9091
10.6818 59.9162
